CustomerID,Customer,Channel,Segment,StoreSize,CreditTermsDays,RouteID,DistributorID,RegionID,Region,State,OpenedYear
C01165,Customer 01165,Modern Trade,SME,Small,30,RT0076,D013,R4,West,Abeokuta,2021
C01166,Customer 01166,HoReCa,Key Account,Small,7,RT0076,D013,R4,West,Abeokuta,2021
C01167,Customer 01167,General Trade,SME,Medium,14,RT0077,D013,R4,West,Abeokuta,2022
C01168,Customer 01168,General Trade,SME,Small,7,RT0077,D013,R4,West,Abeokuta,2022
C01169,Customer 01169,Modern Trade,Micro,Small,21,RT0077,D013,R4,West,Abeokuta,2019
C01170,Customer 01170,General Trade,Micro,Medium,30,RT0077,D013,R4,West,Abeokuta,2018
C01171,Customer 01171,Wholesale,Key Account,Large,14,RT0077,D013,R4,West,Abeokuta,2018
C01172,Customer 01172,General Trade,Micro,Small,7,RT0077,D013,R4,West,Abeokuta,2023
C01173,Customer 01173,General Trade,Mid-market,Medium,7,RT0077,D013,R4,West,Abeokuta,2023
C01174,Customer 01174,Wholesale,SME,Large,21,RT0077,D013,R4,West,Abeokuta,2016
C01175,Customer 01175,General Trade,SME,Small,30,RT0077,D013,R4,West,Abeokuta,2022
C01176,Customer 01176,General Trade,SME,Medium,30,RT0077,D013,R4,West,Abeokuta,2023
C01177,Customer 01177,General Trade,Micro,Small,14,RT0077,D013,R4,West,Abeokuta,2017
C01178,Customer 01178,General Trade,SME,Small,0,RT0077,D013,R4,West,Abeokuta,2022
C01179,Customer 01179,General Trade,Mid-market,Large,14,RT0078,D013,R4,West,Abeokuta,2019
C01180,Customer 01180,General Trade,SME,Small,0,RT0078,D013,R4,West,Abeokuta,2016
C01181,Customer 01181,General Trade,SME,Small,21,RT0078,D013,R4,West,Abeokuta,2018
C01182,Customer 01182,Modern Trade,Micro,Medium,30,RT0078,D013,R4,West,Abeokuta,2024
C01183,Customer 01183,General Trade,Micro,Medium,7,RT0078,D013,R4,West,Abeokuta,2018
C01184,Customer 01184,HoReCa,Micro,Small,21,RT0078,D013,R4,West,Abeokuta,2022
C01185,Customer 01185,Modern Trade,SME,Medium,21,RT0078,D013,R4,West,Abeokuta,2020
C01186,Customer 01186,Wholesale,Micro,Medium,14,RT0078,D013,R4,West,Abeokuta,2019
C01187,Customer 01187,E-commerce,Mid-market,Medium,21,RT0078,D013,R4,West,Abeokuta,2022
C01188,Customer 01188,General Trade,Mid-market,Small,21,RT0078,D013,R4,West,Abeokuta,2018
C01189,Customer 01189,General Trade,SME,Medium,7,RT0078,D013,R4,West,Abeokuta,2017
C01190,Customer 01190,Modern Trade,Micro,Medium,30,RT0078,D013,R4,West,Abeokuta,2023
C01191,Customer 01191,General Trade,Micro,Medium,30,RT0079,D013,R4,West,Abeokuta,2023
C01192,Customer 01192,Modern Trade,Key Account,Large,30,RT0079,D013,R4,West,Abeokuta,2022
C01193,Customer 01193,General Trade,Mid-market,Large,21,RT0079,D013,R4,West,Abeokuta,2024
C01194,Customer 01194,General Trade,Mid-market,Medium,21,RT0079,D013,R4,West,Abeokuta,2017
C01195,Customer 01195,General Trade,Micro,Small,21,RT0079,D013,R4,West,Abeokuta,2019
C01196,Customer 01196,Wholesale,SME,Large,30,RT0079,D013,R4,West,Abeokuta,2016
C01197,Customer 01197,General Trade,Mid-market,Medium,30,RT0079,D013,R4,West,Abeokuta,2020
C01198,Customer 01198,Modern Trade,Mid-market,Large,30,RT0079,D013,R4,West,Abeokuta,2018
C01199,Customer 01199,General Trade,Mid-market,Medium,14,RT0079,D013,R4,West,Abeokuta,2017
C01200,Customer 01200,General Trade,SME,Small,14,RT0079,D013,R4,West,Abeokuta,2016
C01201,Customer 01201,Wholesale,Micro,Small,0,RT0079,D013,R4,West,Abeokuta,2022
C01202,Customer 01202,HoReCa,Mid-market,Medium,7,RT0079,D013,R4,West,Abeokuta,2021
C01203,Customer 01203,General Trade,SME,Medium,14,RT0079,D013,R4,West,Abeokuta,2019
C01204,Customer 01204,General Trade,SME,Small,0,RT0079,D013,R4,West,Abeokuta,2023
C01205,Customer 01205,General Trade,Micro,Large,0,RT0079,D013,R4,West,Abeokuta,2019
C01206,Customer 01206,Modern Trade,Micro,Large,30,RT0079,D013,R4,West,Abeokuta,2016
C01207,Customer 01207,Modern Trade,SME,Small,0,RT0079,D013,R4,West,Abeokuta,2017
C01208,Customer 01208,Wholesale,SME,Small,14,RT0079,D013,R4,West,Abeokuta,2023
C01209,Customer 01209,General Trade,Mid-market,Medium,30,RT0080,D014,R4,West,Abeokuta,2021
C01210,Customer 01210,Modern Trade,SME,Small,30,RT0080,D014,R4,West,Abeokuta,2020
C01211,Customer 01211,General Trade,Mid-market,Medium,30,RT0080,D014,R4,West,Abeokuta,2018
C01212,Customer 01212,Wholesale,Micro,Small,0,RT0080,D014,R4,West,Abeokuta,2017
C01213,Customer 01213,Wholesale,Mid-market,Medium,21,RT0080,D014,R4,West,Abeokuta,2022
C01214,Customer 01214,General Trade,SME,Small,14,RT0080,D014,R4,West,Abeokuta,2022
C01215,Customer 01215,General Trade,Micro,Medium,14,RT0080,D014,R4,West,Abeokuta,2021
C01216,Customer 01216,General Trade,Mid-market,Medium,14,RT0080,D014,R4,West,Abeokuta,2021
C01217,Customer 01217,General Trade,Micro,Small,0,RT0080,D014,R4,West,Abeokuta,2020
C01218,Customer 01218,Wholesale,Micro,Small,30,RT0080,D014,R4,West,Abeokuta,2018
C01219,Customer 01219,General Trade,Micro,Medium,14,RT0080,D014,R4,West,Abeokuta,2023
C01220,Customer 01220,General Trade,Micro,Small,0,RT0080,D014,R4,West,Abeokuta,2018
C01221,Customer 01221,Modern Trade,Mid-market,Small,30,RT0081,D014,R4,West,Abeokuta,2020
C01222,Customer 01222,General Trade,Micro,Small,21,RT0081,D014,R4,West,Abeokuta,2018
C01223,Customer 01223,General Trade,Micro,Small,21,RT0081,D014,R4,West,Abeokuta,2018
C01224,Customer 01224,Modern Trade,Micro,Small,30,RT0081,D014,R4,West,Abeokuta,2021
C01225,Customer 01225,Modern Trade,SME,Medium,0,RT0081,D014,R4,West,Abeokuta,2018
C01226,Customer 01226,Wholesale,Micro,Small,21,RT0081,D014,R4,West,Abeokuta,2020
C01227,Customer 01227,General Trade,Mid-market,Medium,0,RT0081,D014,R4,West,Abeokuta,2022
C01228,Customer 01228,Wholesale,SME,Small,14,RT0081,D014,R4,West,Abeokuta,2020
C01229,Customer 01229,Wholesale,SME,Medium,14,RT0081,D014,R4,West,Abeokuta,2018
C01230,Customer 01230,General Trade,Key Account,Medium,7,RT0081,D014,R4,West,Abeokuta,2023
C01231,Customer 01231,Wholesale,Mid-market,Medium,14,RT0081,D014,R4,West,Abeokuta,2019
C01232,Customer 01232,General Trade,Micro,Medium,21,RT0082,D014,R4,West,Abeokuta,2019
C01233,Customer 01233,General Trade,SME,Small,7,RT0082,D014,R4,West,Abeokuta,2022
C01234,Customer 01234,General Trade,Micro,Small,14,RT0082,D014,R4,West,Abeokuta,2016
C01235,Customer 01235,General Trade,Mid-market,Large,21,RT0082,D014,R4,West,Abeokuta,2020
C01236,Customer 01236,General Trade,Micro,Small,0,RT0082,D014,R4,West,Abeokuta,2021
C01237,Customer 01237,HoReCa,Key Account,Medium,30,RT0082,D014,R4,West,Abeokuta,2017
C01238,Customer 01238,General Trade,SME,Medium,7,RT0082,D014,R4,West,Abeokuta,2024
C01239,Customer 01239,Modern Trade,Key Account,Large,14,RT0082,D014,R4,West,Abeokuta,2018
C01240,Customer 01240,Modern Trade,SME,Small,0,RT0082,D014,R4,West,Abeokuta,2020
C01241,Customer 01241,Wholesale,SME,Large,14,RT0082,D014,R4,West,Abeokuta,2018
C01242,Customer 01242,General Trade,Mid-market,Medium,21,RT0082,D014,R4,West,Abeokuta,2023
C01243,Customer 01243,E-commerce,Mid-market,Large,14,RT0082,D014,R4,West,Abeokuta,2017
C01244,Customer 01244,Wholesale,SME,Small,14,RT0082,D014,R4,West,Abeokuta,2018
C01245,Customer 01245,Wholesale,SME,Large,0,RT0082,D014,R4,West,Abeokuta,2019
C01246,Customer 01246,General Trade,SME,Small,21,RT0082,D014,R4,West,Abeokuta,2023
C01247,Customer 01247,HoReCa,Micro,Medium,21,RT0082,D014,R4,West,Abeokuta,2022
C01248,Customer 01248,General Trade,SME,Small,7,RT0082,D014,R4,West,Abeokuta,2018
C01249,Customer 01249,E-commerce,SME,Small,21,RT0082,D014,R4,West,Abeokuta,2016
C01250,Customer 01250,Modern Trade,SME,Small,30,RT0083,D014,R4,West,Abeokuta,2022
C01251,Customer 01251,HoReCa,Micro,Small,7,RT0083,D014,R4,West,Abeokuta,2016
C01252,Customer 01252,General Trade,SME,Medium,14,RT0083,D014,R4,West,Abeokuta,2016
C01253,Customer 01253,Modern Trade,Micro,Small,30,RT0083,D014,R4,West,Abeokuta,2022
C01254,Customer 01254,HoReCa,Micro,Medium,14,RT0083,D014,R4,West,Abeokuta,2016
C01255,Customer 01255,General Trade,Mid-market,Large,7,RT0083,D014,R4,West,Abeokuta,2023
C01256,Customer 01256,General Trade,SME,Large,7,RT0083,D014,R4,West,Abeokuta,2019
C01257,Customer 01257,General Trade,SME,Small,14,RT0083,D014,R4,West,Abeokuta,2021
C01258,Customer 01258,Wholesale,Micro,Small,14,RT0083,D014,R4,West,Abeokuta,2022
C01259,Customer 01259,General Trade,SME,Small,21,RT0083,D014,R4,West,Abeokuta,2019
C01260,Customer 01260,General Trade,SME,Medium,0,RT0083,D014,R4,West,Abeokuta,2020
C01261,Customer 01261,Wholesale,Micro,Medium,14,RT0083,D014,R4,West,Abeokuta,2018
C01262,Customer 01262,Wholesale,Micro,Small,7,RT0083,D014,R4,West,Abeokuta,2022
C01263,Customer 01263,General Trade,SME,Small,0,RT0083,D014,R4,West,Abeokuta,2019
C01264,Customer 01264,Wholesale,SME,Small,14,RT0083,D014,R4,West,Abeokuta,2020
C01265,Customer 01265,General Trade,SME,Medium,0,RT0083,D014,R4,West,Abeokuta,2016
C01266,Customer 01266,General Trade,SME,Medium,0,RT0083,D014,R4,West,Abeokuta,2023
C01267,Customer 01267,General Trade,Micro,Small,14,RT0083,D014,R4,West,Abeokuta,2020
C01268,Customer 01268,General Trade,Micro,Medium,14,RT0083,D014,R4,West,Abeokuta,2017
C01269,Customer 01269,General Trade,Micro,Small,14,RT0083,D014,R4,West,Abeokuta,2021
C01270,Customer 01270,General Trade,SME,Small,0,RT0084,D014,R4,West,Abeokuta,2018
C01271,Customer 01271,Wholesale,Micro,Small,14,RT0084,D014,R4,West,Abeokuta,2024
C01272,Customer 01272,General Trade,Mid-market,Medium,0,RT0084,D014,R4,West,Abeokuta,2019
C01273,Customer 01273,HoReCa,SME,Small,30,RT0084,D014,R4,West,Abeokuta,2016
C01274,Customer 01274,General Trade,SME,Medium,0,RT0084,D014,R4,West,Abeokuta,2019
C01275,Customer 01275,Modern Trade,SME,Medium,14,RT0084,D014,R4,West,Abeokuta,2016
C01276,Customer 01276,General Trade,Mid-market,Large,7,RT0084,D014,R4,West,Abeokuta,2018
C01277,Customer 01277,Wholesale,SME,Small,30,RT0084,D014,R4,West,Abeokuta,2023
C01278,Customer 01278,Modern Trade,Key Account,Medium,30,RT0084,D014,R4,West,Abeokuta,2017
C01279,Customer 01279,General Trade,Micro,Small,21,RT0084,D014,R4,West,Abeokuta,2020
C01280,Customer 01280,General Trade,Key Account,Large,7,RT0084,D014,R4,West,Abeokuta,2020
C01281,Customer 01281,Modern Trade,Micro,Large,21,RT0084,D014,R4,West,Abeokuta,2019
C01282,Customer 01282,HoReCa,SME,Small,7,RT0084,D014,R4,West,Abeokuta,2023
C01283,Customer 01283,General Trade,SME,Small,0,RT0084,D014,R4,West,Abeokuta,2021
C01284,Customer 01284,General Trade,SME,Small,7,RT0084,D014,R4,West,Abeokuta,2022
C01285,Customer 01285,Wholesale,Micro,Small,7,RT0084,D014,R4,West,Abeokuta,2020
C01286,Customer 01286,HoReCa,Micro,Medium,14,RT0084,D014,R4,West,Abeokuta,2019
C01287,Customer 01287,Wholesale,SME,Medium,30,RT0085,D014,R4,West,Abeokuta,2019
C01288,Customer 01288,Modern Trade,Mid-market,Large,14,RT0085,D014,R4,West,Abeokuta,2020
C01289,Customer 01289,Wholesale,Micro,Small,21,RT0085,D014,R4,West,Abeokuta,2019
C01290,Customer 01290,General Trade,SME,Small,7,RT0085,D014,R4,West,Abeokuta,2022
C01291,Customer 01291,General Trade,SME,Small,0,RT0085,D014,R4,West,Abeokuta,2017
C01292,Customer 01292,Modern Trade,Micro,Small,0,RT0085,D014,R4,West,Abeokuta,2023
C01293,Customer 01293,General Trade,Micro,Small,21,RT0085,D014,R4,West,Abeokuta,2018
C01294,Customer 01294,Wholesale,Micro,Small,0,RT0085,D014,R4,West,Abeokuta,2022
C01295,Customer 01295,Modern Trade,Key Account,Small,30,RT0085,D014,R4,West,Abeokuta,2018
C01296,Customer 01296,Modern Trade,SME,Medium,30,RT0085,D014,R4,West,Abeokuta,2024
C01297,Customer 01297,General Trade,Micro,Small,14,RT0085,D014,R4,West,Abeokuta,2020
C01298,Customer 01298,General Trade,Micro,Small,14,RT0085,D014,R4,West,Abeokuta,2022
C01299,Customer 01299,Wholesale,Mid-market,Medium,30,RT0085,D014,R4,West,Abeokuta,2018
C01300,Customer 01300,General Trade,Mid-market,Medium,30,RT0085,D014,R4,West,Abeokuta,2020
C01301,Customer 01301,Modern Trade,SME,Small,0,RT0085,D014,R4,West,Abeokuta,2018
C01302,Customer 01302,General Trade,SME,Small,7,RT0085,D014,R4,West,Abeokuta,2019
C01303,Customer 01303,General Trade,Micro,Small,0,RT0085,D014,R4,West,Abeokuta,2016
C01304,Customer 01304,E-commerce,Mid-market,Large,0,RT0085,D014,R4,West,Abeokuta,2023
C01305,Customer 01305,Modern Trade,Micro,Small,30,RT0086,D014,R4,West,Abeokuta,2019
C01306,Customer 01306,General Trade,SME,Small,14,RT0086,D014,R4,West,Abeokuta,2021
C01307,Customer 01307,General Trade,Mid-market,Small,30,RT0086,D014,R4,West,Abeokuta,2021
C01308,Customer 01308,General Trade,SME,Small,21,RT0086,D014,R4,West,Abeokuta,2016
C01309,Customer 01309,General Trade,Micro,Small,0,RT0086,D014,R4,West,Abeokuta,2024
C01310,Customer 01310,Modern Trade,Mid-market,Small,0,RT0086,D014,R4,West,Abeokuta,2018
C01311,Customer 01311,HoReCa,SME,Medium,30,RT0086,D014,R4,West,Abeokuta,2019
C01312,Customer 01312,General Trade,SME,Large,21,RT0086,D014,R4,West,Abeokuta,2016
C01313,Customer 01313,Modern Trade,SME,Large,7,RT0086,D014,R4,West,Abeokuta,2020
C01314,Customer 01314,Wholesale,SME,Small,0,RT0086,D014,R4,West,Abeokuta,2018
C01315,Customer 01315,HoReCa,Mid-market,Medium,21,RT0087,D015,R5,Central,Ilorin,2017
C01316,Customer 01316,General Trade,Micro,Medium,14,RT0087,D015,R5,Central,Ilorin,2021
C01317,Customer 01317,General Trade,Micro,Small,21,RT0087,D015,R5,Central,Ilorin,2018
C01318,Customer 01318,HoReCa,Micro,Medium,7,RT0087,D015,R5,Central,Ilorin,2020
C01319,Customer 01319,Modern Trade,Micro,Small,30,RT0087,D015,R5,Central,Ilorin,2023
C01320,Customer 01320,General Trade,Micro,Small,7,RT0087,D015,R5,Central,Ilorin,2018
C01321,Customer 01321,Modern Trade,Micro,Small,21,RT0087,D015,R5,Central,Ilorin,2021
C01322,Customer 01322,Wholesale,Key Account,Large,21,RT0087,D015,R5,Central,Ilorin,2018
C01323,Customer 01323,General Trade,SME,Medium,7,RT0087,D015,R5,Central,Ilorin,2022
C01324,Customer 01324,General Trade,SME,Large,21,RT0087,D015,R5,Central,Ilorin,2018
C01325,Customer 01325,General Trade,Mid-market,Medium,21,RT0087,D015,R5,Central,Ilorin,2022
C01326,Customer 01326,General Trade,SME,Small,0,RT0088,D015,R5,Central,Ilorin,2018
C01327,Customer 01327,HoReCa,Mid-market,Large,30,RT0088,D015,R5,Central,Ilorin,2022
C01328,Customer 01328,HoReCa,Mid-market,Medium,21,RT0088,D015,R5,Central,Ilorin,2018
C01329,Customer 01329,Wholesale,SME,Medium,0,RT0088,D015,R5,Central,Ilorin,2023
C01330,Customer 01330,General Trade,SME,Small,21,RT0088,D015,R5,Central,Ilorin,2019
C01331,Customer 01331,HoReCa,Micro,Medium,0,RT0088,D015,R5,Central,Ilorin,2023
C01332,Customer 01332,Wholesale,Mid-market,Small,7,RT0088,D015,R5,Central,Ilorin,2016
C01333,Customer 01333,Modern Trade,Micro,Small,21,RT0088,D015,R5,Central,Ilorin,2024
C01334,Customer 01334,General Trade,Micro,Small,14,RT0088,D015,R5,Central,Ilorin,2019
C01335,Customer 01335,Modern Trade,Key Account,Large,14,RT0088,D015,R5,Central,Ilorin,2023
C01336,Customer 01336,General Trade,Mid-market,Medium,0,RT0088,D015,R5,Central,Ilorin,2022
C01337,Customer 01337,E-commerce,Micro,Small,21,RT0088,D015,R5,Central,Ilorin,2021
C01338,Customer 01338,Wholesale,Key Account,Medium,21,RT0088,D015,R5,Central,Ilorin,2017
C01339,Customer 01339,General Trade,SME,Medium,30,RT0088,D015,R5,Central,Ilorin,2021
C01340,Customer 01340,General Trade,Mid-market,Large,30,RT0088,D015,R5,Central,Ilorin,2023
C01341,Customer 01341,Wholesale,SME,Medium,14,RT0088,D015,R5,Central,Ilorin,2019
C01342,Customer 01342,Wholesale,Key Account,Small,21,RT0088,D015,R5,Central,Ilorin,2020
C01343,Customer 01343,HoReCa,Mid-market,Small,7,RT0088,D015,R5,Central,Ilorin,2016
C01344,Customer 01344,General Trade,SME,Small,21,RT0088,D015,R5,Central,Ilorin,2024
C01345,Customer 01345,Modern Trade,Key Account,Small,21,RT0089,D015,R5,Central,Ilorin,2018
C01346,Customer 01346,General Trade,SME,Small,30,RT0089,D015,R5,Central,Ilorin,2023
C01347,Customer 01347,Wholesale,Key Account,Small,21,RT0089,D015,R5,Central,Ilorin,2017
C01348,Customer 01348,E-commerce,Mid-market,Medium,14,RT0089,D015,R5,Central,Ilorin,2021
C01349,Customer 01349,General Trade,SME,Small,30,RT0089,D015,R5,Central,Ilorin,2016
C01350,Customer 01350,HoReCa,Micro,Small,30,RT0089,D015,R5,Central,Ilorin,2016
C01351,Customer 01351,E-commerce,SME,Small,14,RT0089,D015,R5,Central,Ilorin,2016
C01352,Customer 01352,E-commerce,Key Account,Medium,21,RT0089,D015,R5,Central,Ilorin,2024
C01353,Customer 01353,General Trade,SME,Small,21,RT0089,D015,R5,Central,Ilorin,2016
C01354,Customer 01354,General Trade,Mid-market,Medium,0,RT0089,D015,R5,Central,Ilorin,2021
C01355,Customer 01355,General Trade,Key Account,Small,30,RT0090,D015,R5,Central,Ilorin,2022
C01356,Customer 01356,HoReCa,Mid-market,Large,7,RT0090,D015,R5,Central,Ilorin,2020
C01357,Customer 01357,Wholesale,SME,Small,7,RT0090,D015,R5,Central,Ilorin,2017
C01358,Customer 01358,Modern Trade,SME,Medium,21,RT0090,D015,R5,Central,Ilorin,2021
C01359,Customer 01359,General Trade,Mid-market,Large,0,RT0090,D015,R5,Central,Ilorin,2021
C01360,Customer 01360,General Trade,Micro,Medium,0,RT0090,D015,R5,Central,Ilorin,2018
C01361,Customer 01361,Modern Trade,SME,Small,30,RT0090,D015,R5,Central,Ilorin,2017
C01362,Customer 01362,Wholesale,SME,Small,21,RT0090,D015,R5,Central,Ilorin,2020
C01363,Customer 01363,General Trade,SME,Small,0,RT0090,D015,R5,Central,Ilorin,2017
C01364,Customer 01364,General Trade,Mid-market,Medium,14,RT0090,D015,R5,Central,Ilorin,2020
C01365,Customer 01365,Wholesale,Micro,Small,21,RT0090,D015,R5,Central,Ilorin,2018
C01366,Customer 01366,HoReCa,Key Account,Medium,30,RT0090,D015,R5,Central,Ilorin,2016
C01367,Customer 01367,General Trade,SME,Small,21,RT0090,D015,R5,Central,Ilorin,2022
C01368,Customer 01368,General Trade,Key Account,Medium,7,RT0090,D015,R5,Central,Ilorin,2021
C01369,Customer 01369,General Trade,SME,Small,14,RT0090,D015,R5,Central,Ilorin,2020
C01370,Customer 01370,General Trade,SME,Small,0,RT0090,D015,R5,Central,Ilorin,2019
C01371,Customer 01371,General Trade,SME,Small,14,RT0090,D015,R5,Central,Ilorin,2023
C01372,Customer 01372,General Trade,Mid-market,Small,14,RT0090,D015,R5,Central,Ilorin,2020
C01373,Customer 01373,General Trade,SME,Small,7,RT0091,D016,R5,Central,Jos,2017
C01374,Customer 01374,General Trade,SME,Medium,7,RT0091,D016,R5,Central,Jos,2020
C01375,Customer 01375,General Trade,Mid-market,Small,30,RT0091,D016,R5,Central,Jos,2018
C01376,Customer 01376,General Trade,Mid-market,Small,14,RT0091,D016,R5,Central,Jos,2016
C01377,Customer 01377,General Trade,SME,Small,21,RT0091,D016,R5,Central,Jos,2020
C01378,Customer 01378,General Trade,SME,Small,14,RT0091,D016,R5,Central,Jos,2019
C01379,Customer 01379,General Trade,SME,Medium,30,RT0091,D016,R5,Central,Jos,2021
C01380,Customer 01380,General Trade,Mid-market,Medium,7,RT0091,D016,R5,Central,Jos,2019
C01381,Customer 01381,HoReCa,SME,Small,14,RT0091,D016,R5,Central,Jos,2022
C01382,Customer 01382,Modern Trade,SME,Small,30,RT0091,D016,R5,Central,Jos,2016
C01383,Customer 01383,Wholesale,SME,Small,21,RT0091,D016,R5,Central,Jos,2021
C01384,Customer 01384,General Trade,Micro,Small,7,RT0091,D016,R5,Central,Jos,2017
C01385,Customer 01385,General Trade,SME,Small,14,RT0091,D016,R5,Central,Jos,2019
C01386,Customer 01386,HoReCa,Micro,Large,30,RT0092,D016,R5,Central,Jos,2021
C01387,Customer 01387,General Trade,Mid-market,Medium,14,RT0092,D016,R5,Central,Jos,2020
C01388,Customer 01388,Wholesale,Micro,Small,21,RT0092,D016,R5,Central,Jos,2024
C01389,Customer 01389,General Trade,Micro,Small,14,RT0092,D016,R5,Central,Jos,2018
C01390,Customer 01390,HoReCa,SME,Small,14,RT0092,D016,R5,Central,Jos,2020
C01391,Customer 01391,E-commerce,Micro,Small,14,RT0092,D016,R5,Central,Jos,2020
C01392,Customer 01392,Wholesale,Micro,Small,30,RT0092,D016,R5,Central,Jos,2021
C01393,Customer 01393,HoReCa,Micro,Medium,30,RT0092,D016,R5,Central,Jos,2018
C01394,Customer 01394,Wholesale,SME,Small,14,RT0092,D016,R5,Central,Jos,2022
C01395,Customer 01395,General Trade,SME,Small,0,RT0092,D016,R5,Central,Jos,2017
C01396,Customer 01396,Wholesale,Micro,Small,30,RT0092,D016,R5,Central,Jos,2022
C01397,Customer 01397,General Trade,Micro,Large,7,RT0092,D016,R5,Central,Jos,2018
C01398,Customer 01398,HoReCa,SME,Small,21,RT0092,D016,R5,Central,Jos,2020
C01399,Customer 01399,Wholesale,SME,Small,21,RT0092,D016,R5,Central,Jos,2020
C01400,Customer 01400,Modern Trade,Micro,Medium,21,RT0093,D016,R5,Central,Jos,2017
C01401,Customer 01401,Wholesale,SME,Medium,30,RT0093,D016,R5,Central,Jos,2016
C01402,Customer 01402,Wholesale,Key Account,Medium,21,RT0093,D016,R5,Central,Jos,2017
C01403,Customer 01403,Wholesale,Key Account,Small,21,RT0093,D016,R5,Central,Jos,2022
C01404,Customer 01404,HoReCa,Micro,Medium,14,RT0093,D016,R5,Central,Jos,2016
C01405,Customer 01405,General Trade,SME,Medium,7,RT0093,D016,R5,Central,Jos,2022
C01406,Customer 01406,Modern Trade,Key Account,Small,30,RT0093,D016,R5,Central,Jos,2022
C01407,Customer 01407,HoReCa,Mid-market,Large,7,RT0093,D016,R5,Central,Jos,2016
C01408,Customer 01408,E-commerce,Mid-market,Medium,7,RT0093,D016,R5,Central,Jos,2021
C01409,Customer 01409,HoReCa,SME,Medium,7,RT0093,D016,R5,Central,Jos,2021
C01410,Customer 01410,General Trade,Mid-market,Medium,0,RT0093,D016,R5,Central,Jos,2023
C01411,Customer 01411,General Trade,Mid-market,Medium,7,RT0093,D016,R5,Central,Jos,2022
C01412,Customer 01412,E-commerce,SME,Medium,21,RT0093,D016,R5,Central,Jos,2017
C01413,Customer 01413,General Trade,SME,Small,0,RT0094,D016,R5,Central,Jos,2019
C01414,Customer 01414,General Trade,SME,Small,14,RT0094,D016,R5,Central,Jos,2023
C01415,Customer 01415,Wholesale,Micro,Large,7,RT0094,D016,R5,Central,Jos,2017
C01416,Customer 01416,Modern Trade,Micro,Large,0,RT0094,D016,R5,Central,Jos,2019
C01417,Customer 01417,General Trade,Micro,Medium,0,RT0094,D016,R5,Central,Jos,2020
C01418,Customer 01418,Modern Trade,Micro,Small,30,RT0094,D016,R5,Central,Jos,2021
C01419,Customer 01419,Wholesale,Micro,Small,7,RT0094,D016,R5,Central,Jos,2022
C01420,Customer 01420,General Trade,Micro,Medium,21,RT0094,D016,R5,Central,Jos,2018
C01421,Customer 01421,General Trade,SME,Small,21,RT0094,D016,R5,Central,Jos,2022
C01422,Customer 01422,General Trade,Micro,Small,7,RT0094,D016,R5,Central,Jos,2024
C01423,Customer 01423,E-commerce,SME,Large,21,RT0094,D016,R5,Central,Jos,2018
C01424,Customer 01424,General Trade,Micro,Small,14,RT0094,D016,R5,Central,Jos,2020
C01425,Customer 01425,General Trade,Micro,Medium,7,RT0095,D016,R5,Central,Jos,2018
C01426,Customer 01426,Wholesale,Key Account,Large,14,RT0095,D016,R5,Central,Jos,2021
C01427,Customer 01427,HoReCa,SME,Small,21,RT0095,D016,R5,Central,Jos,2019
C01428,Customer 01428,General Trade,Micro,Medium,14,RT0095,D016,R5,Central,Jos,2019
C01429,Customer 01429,General Trade,Key Account,Medium,21,RT0095,D016,R5,Central,Jos,2020
C01430,Customer 01430,Wholesale,Key Account,Medium,14,RT0095,D016,R5,Central,Jos,2020
C01431,Customer 01431,General Trade,Micro,Small,30,RT0095,D016,R5,Central,Jos,2019
C01432,Customer 01432,E-commerce,SME,Large,0,RT0095,D016,R5,Central,Jos,2022
C01433,Customer 01433,HoReCa,Mid-market,Small,14,RT0095,D016,R5,Central,Jos,2023
C01434,Customer 01434,Modern Trade,SME,Small,0,RT0095,D016,R5,Central,Jos,2022
C01435,Customer 01435,General Trade,SME,Large,0,RT0095,D016,R5,Central,Jos,2021
C01436,Customer 01436,General Trade,SME,Small,21,RT0095,D016,R5,Central,Jos,2018
C01437,Customer 01437,Modern Trade,Mid-market,Medium,14,RT0096,D017,R5,Central,Jos,2021
C01438,Customer 01438,General Trade,SME,Small,7,RT0096,D017,R5,Central,Jos,2018
C01439,Customer 01439,Wholesale,Mid-market,Large,30,RT0096,D017,R5,Central,Jos,2017
C01440,Customer 01440,Modern Trade,Mid-market,Medium,30,RT0096,D017,R5,Central,Jos,2021
C01441,Customer 01441,Modern Trade,Mid-market,Medium,7,RT0096,D017,R5,Central,Jos,2022
C01442,Customer 01442,General Trade,Micro,Small,7,RT0096,D017,R5,Central,Jos,2019
C01443,Customer 01443,General Trade,SME,Medium,30,RT0096,D017,R5,Central,Jos,2020
C01444,Customer 01444,General Trade,Key Account,Large,0,RT0096,D017,R5,Central,Jos,2024
C01445,Customer 01445,General Trade,SME,Large,0,RT0096,D017,R5,Central,Jos,2021
C01446,Customer 01446,Modern Trade,Mid-market,Medium,21,RT0096,D017,R5,Central,Jos,2022
C01447,Customer 01447,General Trade,Micro,Small,0,RT0096,D017,R5,Central,Jos,2018
C01448,Customer 01448,General Trade,SME,Small,7,RT0097,D017,R5,Central,Jos,2024
C01449,Customer 01449,General Trade,SME,Medium,0,RT0097,D017,R5,Central,Jos,2019
C01450,Customer 01450,Modern Trade,SME,Small,14,RT0097,D017,R5,Central,Jos,2021
C01451,Customer 01451,Modern Trade,SME,Small,21,RT0097,D017,R5,Central,Jos,2024
