ReturnID,InvoiceID,SalesLineID,ReturnDate,ReturnDateKey,DistributorID,CustomerID,ProductID,ReturnQty,ReturnValue,ReturnReason
RET001037,INV0039410,LINE000092062,2025-11-09,20251109,D015,C01333,SKU003,22,10678.93,Damaged
RET001038,INV0039473,LINE000092225,2025-11-25,20251125,D015,C01360,SKU016,4,2577.65,Damaged
RET001039,INV0039509,LINE000092318,2025-11-07,20251107,D009,C00763,SKU018,2,1560.37,Wrong Item
RET001040,INV0039650,LINE000092649,2025-11-20,20251120,D004,C00356,SKU049,3,6004.5,Customer Refusal
RET001041,INV0039657,LINE000092661,2025-11-20,20251120,D008,C00689,SKU009,7,7467.96,Customer Refusal
RET001042,INV0039673,LINE000092696,2025-11-09,20251109,D013,C01130,SKU027,6,7512.85,Damaged
RET001043,INV0039782,LINE000092941,2025-11-28,20251128,D005,C00415,SKU028,2,3242.51,Wrong Item
RET001044,INV0039808,LINE000093011,2025-11-10,20251110,D004,C00351,SKU057,3,3667.1,Wrong Item
RET001045,INV0039894,LINE000093211,2025-11-18,20251118,D013,C01153,SKU015,38,31135.52,Damaged
RET001046,INV0039912,LINE000093261,2025-11-16,20251116,D016,C01436,SKU009,1,1054.81,Promo Return
RET001047,INV0039946,LINE000093348,2025-11-12,20251112,D004,C00319,SKU016,10,6004.03,Expired
RET001048,INV0039995,LINE000093453,2025-11-13,20251113,D015,C01331,SKU008,2,1504.86,Expired
RET001049,INV0040012,LINE000093502,2025-11-17,20251117,D015,C01361,SKU041,24,17155.71,Damaged
RET001050,INV0040037,LINE000093577,2025-11-12,20251112,D008,C00690,SKU054,1,2408.85,Short-dated
RET001051,INV0040056,LINE000093628,2025-11-17,20251117,D003,C00231,SKU026,6,6022.98,Damaged
RET001052,INV0040060,LINE000093637,2025-11-20,20251120,D011,C01042,SKU042,1,418.16,Promo Return
RET001053,INV0040078,LINE000093678,2025-11-16,20251116,D007,C00607,SKU039,11,31587.64,Wrong Item
RET001054,INV0040130,LINE000093803,2025-11-13,20251113,D014,C01237,SKU058,2,2653.3,Damaged
RET001055,INV0040131,LINE000093807,2025-11-13,20251113,D002,C00133,SKU023,3,5736.38,Wrong Item
RET001056,INV0040146,LINE000093843,2025-11-15,20251115,D016,C01402,SKU037,7,3924.21,Promo Return
RET001057,INV0040148,LINE000093847,2025-11-21,20251121,D011,C00979,SKU031,1,2653.3,Damaged
RET001058,INV0040185,LINE000093931,2025-11-26,20251126,D014,C01257,SKU019,2,1257.51,Damaged
RET001059,INV0040189,LINE000093941,2025-11-19,20251119,D002,C00109,SKU024,2,7079.09,Wrong Item
RET001060,INV0040230,LINE000094036,2025-12-05,20251205,D013,C01203,SKU003,10,5068.81,Damaged
RET001061,INV0040296,LINE000094192,2025-11-17,20251117,D015,C01330,SKU005,2,1090.13,Short-dated
RET001062,INV0040334,LINE000094279,2025-11-17,20251117,D009,C00795,SKU040,3,3894.76,Damaged
RET001063,INV0040348,LINE000094319,2025-11-21,20251121,D011,C00994,SKU057,6,7480.28,Customer Refusal
RET001064,INV0040365,LINE000094365,2025-11-18,20251118,D003,C00253,SKU054,4,9298.17,Expired
RET001065,INV0040408,LINE000094476,2025-11-26,20251126,D010,C00897,SKU018,3,2304.12,Damaged
RET001066,INV0040415,LINE000094491,2025-12-02,20251202,D015,C01348,SKU022,1,714.83,Expired
RET001067,INV0040427,LINE000094510,2025-11-30,20251130,D011,C01003,SKU035,4,4303.85,Damaged
RET001068,INV0040477,LINE000094633,2025-11-19,20251119,D005,C00374,SKU041,4,3031.44,Expired
RET001069,INV0040515,LINE000094710,2025-12-09,20251209,D014,C01312,SKU053,3,7209.16,Customer Refusal
RET001070,INV0040530,LINE000094750,2025-11-30,20251130,D008,C00722,SKU054,3,6867.75,Wrong Item
RET001071,INV0040547,LINE000094798,2025-11-22,20251122,D010,C00906,SKU019,1,613.31,Expired
RET001072,INV0040610,LINE000094954,2025-12-10,20251210,D002,C00133,SKU020,3,4046.01,Expired
RET001073,INV0040630,LINE000094995,2025-11-23,20251123,D007,C00613,SKU034,1,3353.62,Wrong Item
RET001074,INV0040713,LINE000095190,2025-12-04,20251204,D011,C00978,SKU017,20,61429.99,Expired
RET001075,INV0040755,LINE000095282,2025-11-22,20251122,D017,C01486,SKU008,1,717.28,Promo Return
RET001076,INV0040781,LINE000095337,2025-11-25,20251125,D013,C01175,SKU047,2,5270.21,Expired
RET001077,INV0040792,LINE000095364,2025-11-28,20251128,D001,C00057,SKU019,8,4743.85,Customer Refusal
RET001078,INV0040821,LINE000095439,2025-11-27,20251127,D006,C00527,SKU056,54,73558.07,Expired
RET001079,INV0040842,LINE000095495,2025-12-01,20251201,D011,C00994,SKU013,9,3732.23,Damaged
RET001080,INV0040865,LINE000095552,2025-11-24,20251124,D012,C01063,SKU009,3,3017.13,Customer Refusal
RET001081,INV0040967,LINE000095814,2025-11-30,20251130,D001,C00020,SKU023,1,1812.08,Wrong Item
RET001082,INV0040968,LINE000095818,2025-12-05,20251205,D014,C01282,SKU022,1,713.86,Promo Return
RET001083,INV0041040,LINE000096000,2025-12-03,20251203,D017,C01477,SKU016,9,5441.69,Damaged
RET001084,INV0041068,LINE000096060,2025-12-02,20251202,D005,C00397,SKU034,8,26905.42,Damaged
RET001085,INV0041135,LINE000096217,2025-12-11,20251211,D001,C00101,SKU042,4,1658.43,Damaged
RET001086,INV0041141,LINE000096234,2025-11-29,20251129,D009,C00821,SKU020,153,192356.22,Damaged
RET001087,INV0041203,LINE000096382,2025-11-30,20251130,D007,C00593,SKU042,11,4567.98,Promo Return
RET001088,INV0041207,LINE000096393,2025-12-03,20251203,D003,C00178,SKU006,2,3033.06,Promo Return
RET001089,INV0041265,LINE000096518,2025-12-01,20251201,D006,C00568,SKU019,8,4741.3,Promo Return
RET001090,INV0041318,LINE000096648,2025-12-01,20251201,D010,C00919,SKU004,6,3035.79,Expired
RET001091,INV0041339,LINE000096697,2025-12-04,20251204,D002,C00127,SKU038,1,1722.24,Wrong Item
RET001092,INV0041517,LINE000097096,2025-12-14,20251214,D009,C00787,SKU001,1,658.2,Promo Return
RET001093,INV0041556,LINE000097187,2025-12-24,20251224,D001,C00001,SKU008,3,2230.99,Short-dated
RET001094,INV0041572,LINE000097227,2025-12-06,20251206,D008,C00675,SKU038,2,3374.71,Damaged
RET001095,INV0041574,LINE000097233,2025-12-06,20251206,D012,C01076,SKU057,7,8523.23,Damaged
RET001096,INV0041618,LINE000097339,2025-12-09,20251209,D013,C01137,SKU029,12,22244.99,Damaged
RET001097,INV0041673,LINE000097479,2025-12-25,20251225,D016,C01384,SKU045,5,4698.74,Customer Refusal
RET001098,INV0041693,LINE000097537,2025-12-13,20251213,D017,C01447,SKU003,1,502.86,Promo Return
RET001099,INV0041768,LINE000097695,2025-12-10,20251210,D010,C00853,SKU009,4,4258.86,Damaged
RET001100,INV0041772,LINE000097701,2025-12-07,20251207,D006,C00574,SKU015,17,13085.74,Customer Refusal
RET001101,INV0041791,LINE000097740,2025-12-19,20251219,D017,C01451,SKU020,16,20455.52,Expired
RET001102,INV0041834,LINE000097851,2025-12-08,20251208,D016,C01415,SKU002,8,4840.75,Expired
RET001103,INV0041844,LINE000097873,2025-12-08,20251208,D015,C01365,SKU030,36,66724.23,Damaged
RET001104,INV0041902,LINE000098002,2025-12-08,20251208,D004,C00337,SKU030,31,55263.88,Expired
RET001105,INV0042098,LINE000098449,2025-12-13,20251213,D011,C00955,SKU002,3,1828.49,Damaged
RET001106,INV0042110,LINE000098477,2025-12-13,20251213,D011,C01041,SKU046,44,71138.83,Short-dated
RET001107,INV0042177,LINE000098626,2025-12-19,20251219,D014,C01225,SKU035,39,40109.73,Damaged
RET001108,INV0042178,LINE000098628,2025-12-11,20251211,D001,C00027,SKU043,5,14561.92,Expired
RET001109,INV0042202,LINE000098680,2025-12-21,20251221,D011,C01053,SKU004,9,4607.7,Damaged
RET001110,INV0042227,LINE000098740,2025-12-12,20251212,D011,C00987,SKU040,1,1278.07,Promo Return
RET001111,INV0042272,LINE000098839,2025-12-12,20251212,D017,C01450,SKU017,7,19697.7,Promo Return
RET001112,INV0042303,LINE000098923,2025-12-18,20251218,D016,C01401,SKU036,24,31306.55,Expired
RET001113,INV0042319,LINE000098957,2025-12-17,20251217,D006,C00493,SKU044,2,6173.27,Expired
RET001114,INV0042398,LINE000099142,2026-01-03,20260103,D014,C01304,SKU053,2,4918.22,Expired
RET001115,INV0042414,LINE000099189,2025-12-19,20251219,D013,C01178,SKU024,1,3552.73,Wrong Item
RET001116,INV0042471,LINE000099323,2025-12-23,20251223,D008,C00698,SKU043,1,2880.8,Damaged
RET001117,INV0042487,LINE000099352,2025-12-17,20251217,D005,C00428,SKU021,31,16245.56,Damaged
RET001118,INV0042501,LINE000099387,2025-12-18,20251218,D017,C01491,SKU056,34,46536.92,Damaged
RET001119,INV0042535,LINE000099467,2025-12-22,20251222,D017,C01459,SKU051,4,10892.42,Customer Refusal
RET001120,INV0042566,LINE000099539,2025-12-18,20251218,D004,C00312,SKU025,3,9351.61,Expired
RET001121,INV0042580,LINE000099568,2025-12-22,20251222,D002,C00123,SKU056,10,13423.46,Promo Return
RET001122,INV0042608,LINE000099643,2025-12-19,20251219,D003,C00215,SKU030,4,7804.92,Damaged
RET001123,INV0042632,LINE000099714,2025-12-24,20251224,D004,C00341,SKU058,1,1307.01,Promo Return
RET001124,INV0042647,LINE000099756,2025-12-25,20251225,D011,C00964,SKU045,3,2799.4,Damaged
RET001125,INV0042652,LINE000099766,2025-12-18,20251218,D002,C00142,SKU057,5,6246.99,Damaged
RET001126,INV0042731,LINE000099958,2026-01-01,20260101,D004,C00311,SKU038,2,3437.88,Promo Return
RET001127,INV0042748,LINE000100005,2025-12-21,20251221,D006,C00565,SKU003,2,1015.98,Damaged
RET001128,INV0042838,LINE000100214,2025-12-19,20251219,D017,C01453,SKU001,4,2758.25,Expired
RET001129,INV0042862,LINE000100266,2025-12-20,20251220,D015,C01342,SKU026,123,123803.92,Damaged
RET001130,INV0042863,LINE000100268,2025-12-29,20251229,D017,C01467,SKU036,7,9226.4,Damaged
RET001131,INV0042906,LINE000100376,2025-12-20,20251220,D006,C00532,SKU028,156,237210.61,Damaged
RET001132,INV0042916,LINE000100397,2025-12-23,20251223,D013,C01165,SKU019,22,12404.37,Damaged
RET001133,INV0042975,LINE000100539,2026-01-09,20260109,D015,C01316,SKU052,5,3473.6,Short-dated
RET001134,INV0043024,LINE000100655,2025-12-25,20251225,D001,C00022,SKU005,6,3280.9,Damaged
RET001135,INV0043086,LINE000100798,2025-12-26,20251226,D001,C00087,SKU044,86,275524.85,Customer Refusal
RET001136,INV0043136,LINE000100905,2026-01-06,20260106,D008,C00688,SKU002,1,628.41,Promo Return
RET001137,INV0043138,LINE000100910,2026-01-01,20260101,D014,C01256,SKU023,1,1899.88,Promo Return
RET001138,INV0043143,LINE000100922,2025-12-29,20251229,D007,C00636,SKU047,7,18373.53,Customer Refusal
RET001139,INV0043153,LINE000100944,2025-12-25,20251225,D006,C00503,SKU005,5,2760.34,Damaged
RET001140,INV0043283,LINE000101260,2025-12-30,20251230,D007,C00615,SKU002,4,2538.17,Damaged
RET001141,INV0043296,LINE000101297,2025-12-28,20251228,D001,C00090,SKU018,3,2215.04,Damaged
RET001142,INV0043296,LINE000101298,2025-12-30,20251230,D001,C00090,SKU056,2,2819.27,Short-dated
RET001143,INV0043356,LINE000101438,2026-01-02,20260102,D015,C01342,SKU050,118,190894.53,Damaged
RET001144,INV0043444,LINE000101646,2025-12-29,20251229,D010,C00851,SKU050,85,140656.59,Customer Refusal
RET001145,INV0043464,LINE000101694,2026-01-17,20260117,D013,C01206,SKU020,59,74973.25,Damaged
RET001146,INV0043475,LINE000101717,2026-01-01,20260101,D015,C01325,SKU045,2,1846.67,Wrong Item
RET001147,INV0043546,LINE000101872,2026-01-04,20260104,D001,C00067,SKU035,5,5529.18,Damaged
RET001148,INV0043565,LINE000101909,2026-01-01,20260101,D003,C00196,SKU060,35,34528.56,Damaged
RET001149,INV0043613,LINE000102003,2026-01-03,20260103,D013,C01187,SKU012,5,2450.15,Damaged
RET001150,INV0043624,LINE000102028,2026-01-19,20260119,D008,C00700,SKU007,8,9536.13,Damaged
RET001151,INV0043653,LINE000102092,2026-01-06,20260106,D009,C00801,SKU034,3,10327.04,Damaged
RET001152,INV0043667,LINE000102121,2026-01-06,20260106,D012,C01076,SKU010,6,9135.42,Damaged
RET001153,INV0043744,LINE000102293,2026-01-11,20260111,D014,C01238,SKU012,8,4092.96,Damaged
RET001154,INV0043790,LINE000102405,2026-01-03,20260103,D012,C01074,SKU009,3,3161.24,Damaged
RET001155,INV0043814,LINE000102456,2025-12-31,20251231,D017,C01486,SKU022,31,21170.93,Expired
RET001156,INV0043885,LINE000102630,2026-01-01,20260101,D015,C01362,SKU057,4,4911.71,Damaged
RET001157,INV0043889,LINE000102639,2026-01-03,20260103,D008,C00729,SKU039,3,9032.8,Short-dated
RET001158,INV0043898,LINE000102661,2026-01-10,20260110,D006,C00531,SKU022,5,3504.57,Customer Refusal
RET001159,INV0043983,LINE000102856,2026-01-17,20260117,D007,C00598,SKU057,8,9847.43,Damaged
RET001160,INV0043985,LINE000102860,2026-01-09,20260109,D017,C01482,SKU024,4,13883.39,Short-dated
RET001161,INV0044096,LINE000103117,2026-01-13,20260113,D015,C01341,SKU025,21,63553.08,Expired
RET001162,INV0044120,LINE000103171,2026-01-09,20260109,D005,C00426,SKU027,3,3697.01,Customer Refusal
RET001163,INV0044150,LINE000103244,2026-01-11,20260111,D002,C00132,SKU049,2,4150.16,Damaged
RET001164,INV0044189,LINE000103336,2026-01-09,20260109,D003,C00165,SKU021,5,2786.77,Expired
RET001165,INV0044201,LINE000103364,2026-01-09,20260109,D015,C01337,SKU055,1,3377.35,Promo Return
RET001166,INV0044228,LINE000103429,2026-01-17,20260117,D008,C00704,SKU040,2,2519.22,Expired
RET001167,INV0044302,LINE000103622,2026-01-12,20260112,D015,C01364,SKU035,7,7406.23,Damaged
RET001168,INV0044346,LINE000103723,2026-01-12,20260112,D010,C00920,SKU020,3,4064.97,Expired
RET001169,INV0044374,LINE000103804,2026-01-31,20260131,D008,C00730,SKU031,1,2623.27,Wrong Item
RET001170,INV0044391,LINE000103842,2026-01-12,20260112,D004,C00330,SKU042,5,2056.77,Damaged
RET001171,INV0044414,LINE000103909,2026-01-13,20260113,D007,C00580,SKU057,3,3762.39,Wrong Item
RET001172,INV0044548,LINE000104210,2026-01-13,20260113,D003,C00164,SKU056,6,7772.17,Damaged
RET001173,INV0044582,LINE000104288,2026-01-28,20260128,D015,C01351,SKU058,1,1320.39,Wrong Item
RET001174,INV0044729,LINE000104629,2026-01-18,20260118,D007,C00643,SKU019,5,3036.86,Expired
RET001175,INV0044735,LINE000104645,2026-01-30,20260130,D013,C01139,SKU060,12,11890.92,Expired
RET001176,INV0044744,LINE000104661,2026-02-06,20260206,D002,C00107,SKU005,5,2650.35,Expired
RET001177,INV0044813,LINE000104820,2026-01-17,20260117,D007,C00594,SKU037,2,1151.84,Promo Return
RET001178,INV0044877,LINE000104973,2026-01-23,20260123,D014,C01241,SKU003,28,13873.19,Expired
RET001179,INV0044891,LINE000105003,2026-02-01,20260201,D015,C01315,SKU055,2,6766.47,Promo Return
RET001180,INV0044932,LINE000105098,2026-01-28,20260128,D016,C01414,SKU015,1,851.41,Short-dated
RET001181,INV0044957,LINE000105153,2026-01-26,20260126,D016,C01411,SKU026,3,2998.21,Damaged
RET001182,INV0044966,LINE000105174,2026-01-22,20260122,D016,C01433,SKU013,4,1580.26,Expired
RET001183,INV0045000,LINE000105253,2026-02-10,20260210,D012,C01068,SKU013,2,826.13,Damaged
RET001184,INV0045000,LINE000105254,2026-01-23,20260123,D012,C01068,SKU008,2,1527.5,Expired
RET001185,INV0045004,LINE000105266,2026-01-30,20260130,D005,C00468,SKU051,8,21282.18,Damaged
RET001186,INV0045097,LINE000105469,2026-02-04,20260204,D014,C01280,SKU026,4,3990.37,Damaged
RET001187,INV0045108,LINE000105495,2026-02-01,20260201,D010,C00892,SKU035,6,6572.37,Damaged
RET001188,INV0045128,LINE000105548,2026-02-03,20260203,D012,C01080,SKU006,8,12269.34,Damaged
RET001189,INV0045167,LINE000105634,2026-01-25,20260125,D010,C00863,SKU002,3,1867.09,Damaged
RET001190,INV0045178,LINE000105655,2026-02-01,20260201,D013,C01150,SKU012,8,3920.01,Expired
RET001191,INV0045205,LINE000105715,2026-01-26,20260126,D007,C00637,SKU024,2,6865.71,Short-dated
RET001192,INV0045238,LINE000105795,2026-01-25,20260125,D009,C00801,SKU057,3,3667.56,Short-dated
RET001193,INV0045292,LINE000105917,2026-01-26,20260126,D014,C01227,SKU002,3,1829.86,Promo Return
RET001194,INV0045312,LINE000105969,2026-01-27,20260127,D012,C01083,SKU012,2,1007.82,Customer Refusal
RET001195,INV0045424,LINE000106194,2026-02-18,20260218,D005,C00422,SKU005,2,1063.36,Damaged
RET001196,INV0045430,LINE000106211,2026-02-12,20260212,D017,C01483,SKU057,3,3597.75,Customer Refusal
RET001197,INV0045473,LINE000106308,2026-02-01,20260201,D017,C01486,SKU047,9,22525.85,Expired
RET001198,INV0045503,LINE000106373,2026-01-31,20260131,D002,C00135,SKU059,2,1748.29,Expired
RET001199,INV0045507,LINE000106381,2026-01-28,20260128,D007,C00650,SKU045,2,1923.25,Damaged
RET001200,INV0045507,LINE000106383,2026-02-12,20260212,D007,C00650,SKU031,2,5354.99,Short-dated
RET001201,INV0045585,LINE000106581,2026-02-13,20260213,D017,C01504,SKU043,10,27410.18,Expired
RET001202,INV0045614,LINE000106656,2026-01-30,20260130,D002,C00109,SKU040,2,2553.32,Expired
RET001203,INV0045619,LINE000106669,2026-01-30,20260130,D007,C00660,SKU058,3,4063.01,Customer Refusal
RET001204,INV0045633,LINE000106701,2026-02-09,20260209,D012,C01076,SKU007,3,3682.07,Damaged
RET001205,INV0045647,LINE000106738,2026-01-31,20260131,D004,C00319,SKU014,29,33900.7,Damaged
RET001206,INV0045681,LINE000106817,2026-02-03,20260203,D002,C00130,SKU056,2,2711.09,Expired
RET001207,INV0045745,LINE000106956,2026-02-01,20260201,D007,C00611,SKU017,2,6062.95,Wrong Item
RET001208,INV0045765,LINE000107004,2026-02-01,20260201,D012,C01064,SKU022,70,47798.18,Customer Refusal
RET001209,INV0045771,LINE000107021,2026-02-12,20260212,D009,C00774,SKU001,7,4599.51,Customer Refusal
RET001210,INV0045889,LINE000107300,2026-02-05,20260205,D005,C00468,SKU014,2,2392.24,Damaged
RET001211,INV0045928,LINE000107402,2026-02-06,20260206,D009,C00807,SKU008,5,3761.31,Damaged
RET001212,INV0045968,LINE000107488,2026-02-14,20260214,D017,C01470,SKU039,1,3099.35,Promo Return
RET001213,INV0046004,LINE000107574,2026-02-08,20260208,D011,C01017,SKU052,4,2562.05,Expired
RET001214,INV0046034,LINE000107640,2026-02-10,20260210,D001,C00100,SKU031,1,2629.47,Short-dated
RET001215,INV0046136,LINE000107900,2026-02-14,20260214,D016,C01412,SKU013,1,403.21,Short-dated
RET001216,INV0046191,LINE000108020,2026-02-16,20260216,D008,C00677,SKU008,10,7411.76,Damaged
RET001217,INV0046193,LINE000108030,2026-02-12,20260212,D003,C00187,SKU022,2,1428.92,Promo Return
RET001218,INV0046215,LINE000108074,2026-02-09,20260209,D014,C01281,SKU037,5,2664.73,Expired
RET001219,INV0046249,LINE000108148,2026-03-01,20260301,D013,C01120,SKU016,5,3226.17,Expired
RET001220,INV0046277,LINE000108207,2026-02-20,20260220,D011,C00975,SKU047,71,180318.43,Customer Refusal
RET001221,INV0046305,LINE000108274,2026-02-12,20260212,D011,C01022,SKU028,1,1583.63,Promo Return
RET001222,INV0046370,LINE000108425,2026-02-14,20260214,D009,C00765,SKU019,8,4936.08,Damaged
RET001223,INV0046423,LINE000108554,2026-02-18,20260218,D008,C00714,SKU002,8,4866.05,Expired
RET001224,INV0046431,LINE000108572,2026-02-19,20260219,D006,C00557,SKU017,1,2984.96,Promo Return
RET001225,INV0046502,LINE000108727,2026-02-14,20260214,D006,C00553,SKU058,8,10642.52,Damaged
RET001226,INV0046513,LINE000108747,2026-02-24,20260224,D011,C01027,SKU009,2,2133.63,Damaged
RET001227,INV0046618,LINE000108985,2026-03-10,20260310,D004,C00333,SKU022,6,4339.48,Customer Refusal
RET001228,INV0046621,LINE000108990,2026-02-26,20260226,D007,C00654,SKU008,4,2834.64,Expired
RET001229,INV0046664,LINE000109078,2026-02-24,20260224,D010,C00887,SKU056,3,4156.86,Damaged
RET001230,INV0046701,LINE000109170,2026-03-10,20260310,D015,C01329,SKU034,12,39352.31,Promo Return
RET001231,INV0046705,LINE000109184,2026-03-02,20260302,D008,C00682,SKU016,47,29032.88,Damaged
RET001232,INV0046727,LINE000109235,2026-02-22,20260222,D001,C00006,SKU055,19,64284.65,Promo Return
RET001233,INV0046772,LINE000109343,2026-02-21,20260221,D017,C01506,SKU031,25,62695.06,Damaged
RET001234,INV0046820,LINE000109452,2026-03-03,20260303,D006,C00554,SKU001,6,4063.96,Damaged
RET001235,INV0046836,LINE000109489,2026-02-26,20260226,D012,C01079,SKU057,2,2392.73,Customer Refusal
RET001236,INV0046847,LINE000109513,2026-03-12,20260312,D004,C00316,SKU016,4,2491.34,Damaged
RET001237,INV0046848,LINE000109516,2026-02-26,20260226,D001,C00063,SKU046,4,6816.63,Short-dated
RET001238,INV0046930,LINE000109709,2026-03-14,20260314,D015,C01333,SKU024,7,22857.83,Promo Return
RET001239,INV0046938,LINE000109723,2026-02-21,20260221,D017,C01475,SKU059,3,2551.49,Expired
RET001240,INV0046949,LINE000109754,2026-02-21,20260221,D017,C01496,SKU047,3,7695.84,Damaged
RET001241,INV0047058,LINE000110026,2026-02-25,20260225,D014,C01255,SKU003,4,1974.74,Damaged
RET001242,INV0047070,LINE000110053,2026-02-26,20260226,D009,C00746,SKU027,1,1253.54,Promo Return
RET001243,INV0047109,LINE000110139,2026-02-27,20260227,D007,C00606,SKU042,45,18612.29,Wrong Item
RET001244,INV0047134,LINE000110194,2026-03-17,20260317,D005,C00377,SKU053,6,14643.0,Damaged
RET001245,INV0047231,LINE000110420,2026-02-28,20260228,D003,C00280,SKU020,5,6633.75,Expired
RET001246,INV0047242,LINE000110441,2026-03-09,20260309,D016,C01425,SKU055,2,7069.81,Wrong Item
RET001247,INV0047247,LINE000110457,2026-02-27,20260227,D017,C01447,SKU045,2,1893.93,Expired
RET001248,INV0047273,LINE000110525,2026-03-03,20260303,D005,C00381,SKU058,1,1349.61,Customer Refusal
RET001249,INV0047336,LINE000110682,2026-03-06,20260306,D011,C00944,SKU033,7,19397.34,Damaged
RET001250,INV0047367,LINE000110742,2026-03-02,20260302,D009,C00838,SKU013,2,803.8,Short-dated
RET001251,INV0047402,LINE000110823,2026-03-02,20260302,D009,C00768,SKU014,14,16068.42,Damaged
RET001252,INV0047415,LINE000110857,2026-03-03,20260303,D004,C00371,SKU023,3,5584.18,Damaged
RET001253,INV0047460,LINE000110963,2026-03-05,20260305,D008,C00695,SKU020,6,7757.69,Damaged
RET001254,INV0047476,LINE000110999,2026-03-03,20260303,D017,C01513,SKU046,1,1730.98,Expired
